customer_id,first_name,last_name,email,active,address,district,postal_code,city,country,create_date,last_update
533,JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,1,1332 Gaziantep Lane,Shandong,22813,Binzhou,China,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
534,CHRISTIAN,JUNG,CHRISTIAN.JUNG@sakilacustomer.org,0,949 Allende Lane,Uttar Pradesh,67521,Amroha,India,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
535,JAVIER,ELROD,JAVIER.ELROD@sakilacustomer.org,1,195 Ilorin Street,Chari-Baguirmi,49250,NDjamna,Chad,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
536,FERNANDO,CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,1,193 Bhusawal Place,Kang-won,9750,Tonghae,South Korea,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
537,CLINTON,BUFORD,CLINTON.BUFORD@sakilacustomer.org,1,43 Vilnius Manor,Colorado,79814,Aurora,United States,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
538,TED,BREAUX,TED.BREAUX@sakilacustomer.org,1,183 Haiphong Street,Jilin,69953,Baicheng,China,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
539,MATHEW,BOLIN,MATHEW.BOLIN@sakilacustomer.org,1,163 Augusta-Richmond County Loop,Carabobo,33030,Valencia,Venezuela,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
540,TYRONE,ASHER,TYRONE.ASHER@sakilacustomer.org,1,191 José Azueta Parkway,Ruse,13629,Ruse,Bulgaria,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
541,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,1,379 Lublin Parkway,Toscana,74568,Livorno,Italy,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
542,LONNIE,TIRADO,LONNIE.TIRADO@sakilacustomer.org,1,1658 Cumaná Loop,Sumatera Selatan,51309,Pangkal Pinang,Indonesia,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
543,LANCE,PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,1,454 Qinhuangdao Drive,Tadla-Azilal,25866,Beni-Mellal,Morocco,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
544,CODY,NOLEN,CODY.NOLEN@sakilacustomer.org,1,1715 Okayama Street,São Paulo,55676,São Bernardo do Campo,Brazil,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
545,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,1,182 Nuku´alofa Drive,Sumy,15414,Konotop,Ukraine,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
546,KELLY,KNOTT,KELLY.KNOTT@sakilacustomer.org,1,390 Wroclaw Way,Hainan,5753,Sanya,China,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
547,KURT,EMMONS,KURT.EMMONS@sakilacustomer.org,1,1421 Quilmes Lane,Ishikawa,19151,Kanazawa,Japan,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
548,ALLAN,CORNISH,ALLAN.CORNISH@sakilacustomer.org,1,947 Tórshavn Place,Central Luzon,841,Tarlac,Philippines,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
549,NELSON,CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,1,1764 Jalib al-Shuyukh Parkway,Galicia,77642,Santiago de Compostela,Spain,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
550,GUY,BROWNLEE,GUY.BROWNLEE@sakilacustomer.org,1,346 Cam Ranh Avenue,Zhejiang,39976,Zhoushan,China,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
551,CLAYTON,BARBEE,CLAYTON.BARBEE@sakilacustomer.org,1,1407 Pachuca de Soto Place,Rio Grande do Sul,26284,Alvorada,Brazil,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
552,HUGH,WALDROP,HUGH.WALDROP@sakilacustomer.org,1,904 Clarksville Drive,Zhejiang,52234,Haining,China,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
553,MAX,PITT,MAX.PITT@sakilacustomer.org,1,1917 Kumbakonam Parkway,Vojvodina,11892,Novi Sad,Yugoslavia,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
554,DWAYNE,OLVERA,DWAYNE.OLVERA@sakilacustomer.org,1,1447 Imus Place,Gujarat,12905,Rajkot,India,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
555,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,1,1497 Fengshan Drive,KwaZulu-Natal,63022,Chatsworth,South Africa,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
556,ARMANDO,GRUBER,ARMANDO.GRUBER@sakilacustomer.org,1,869 Shikarpur Way,England,57380,Southport,United Kingdom,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
557,FELIX,GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,1,1059 Yuncheng Avenue,Vilna,47498,Vilnius,Lithuania,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
558,JIMMIE,EGGLESTON,JIMMIE.EGGLESTON@sakilacustomer.org,0,505 Madiun Boulevard,Dolnoslaskie,97271,Wroclaw,Poland,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
559,EVERETT,BANDA,EVERETT.BANDA@sakilacustomer.org,1,1741 Hoshiarpur Boulevard,al-Sharqiya,22372,Bilbays,Egypt,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
560,JORDAN,ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,1,1229 Varanasi (Benares) Manor,Buenos Aires,40195,Avellaneda,Argentina,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
561,IAN,STILL,IAN.STILL@sakilacustomer.org,1,1894 Boa Vista Way,Texas,77464,Garland,United States,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
562,WALLACE,SLONE,WALLACE.SLONE@sakilacustomer.org,1,1342 Sharja Way,Sokoto & Kebbi & Zam,93655,Sokoto,Nigeria,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
563,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,1,1342 Abha Boulevard,Bukarest,10714,Bucuresti,Romania,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
564,BOB,PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,1,415 Pune Avenue,Shandong,44274,Xintai,China,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
565,JAIME,NETTLES,JAIME.NETTLES@sakilacustomer.org,1,1746 Faaa Way,Huánuco,32515,Huánuco,Peru,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
566,CASEY,MENA,CASEY.MENA@sakilacustomer.org,1,539 Hami Way,Tokat,52196,Tokat,Turkey,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
567,ALFREDO,MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,1,1407 Surakarta Manor,Moskova,33224,Serpuhov,Russian Federation,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
568,ALBERTO,HENNING,ALBERTO.HENNING@sakilacustomer.org,1,502 Mandi Bahauddin Parkway,Anzotegui,15992,Barcelona,Venezuela,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
569,DAVE,GARDINER,DAVE.GARDINER@sakilacustomer.org,1,1052 Pathankot Avenue,Sichuan,77397,Leshan,China,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
570,IVAN,CROMWELL,IVAN.CROMWELL@sakilacustomer.org,1,1351 Sousse Lane,Coahuila de Zaragoza,37815,Monclova,Mexico,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
571,JOHNNIE,CHISHOLM,JOHNNIE.CHISHOLM@sakilacustomer.org,1,1501 Pangkal Pinang Avenue,Mazowieckie,943,Plock,Poland,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
572,SIDNEY,BURLESON,SIDNEY.BURLESON@sakilacustomer.org,1,1405 Hagonoy Avenue,Slaskie,86587,Czestochowa,Poland,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
573,BYRON,BOX,BYRON.BOX@sakilacustomer.org,1,521 San Juan Bautista Tuxtepec Place,Qaraghandy,95093,Zhezqazghan,Kazakstan,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
574,JULIAN,VEST,JULIAN.VEST@sakilacustomer.org,1,923 Tangail Boulevard,Tokyo-to,33384,Akishima,Japan,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
575,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,1,186 Skikda Lane,Morelos,89422,Cuernavaca,Mexico,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
576,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,1,1568 Celaya Parkway,Kaohsiung,34750,Fengshan,Taiwan,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
577,CLIFTON,MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,1,1489 Kakamigahara Lane,Taipei,98883,Tanshui,Taiwan,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
578,WILLARD,LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,1,1819 Alessandria Loop,Campeche,53829,Carmen,Mexico,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
579,DARYL,LARUE,DARYL.LARUE@sakilacustomer.org,1,1208 Tama Loop,Ninawa,73605,Mosul,Iraq,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
580,ROSS,GREY,ROSS.GREY@sakilacustomer.org,1,951 Springs Lane,Central Mindanao,96115,Iligan,Philippines,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
581,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,1,760 Miyakonojo Drive,Guerrero,64682,José Azueta,Mexico,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
582,ANDY,VANHORN,ANDY.VANHORN@sakilacustomer.org,1,966 Asunción Way,Hidalgo,62703,Huejutla de Reyes,Mexico,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
583,MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,1,1584 Ljubertsy Lane,England,22954,Southampton,United Kingdom,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
584,SALVADOR,TEEL,SALVADOR.TEEL@sakilacustomer.org,1,247 Jining Parkway,Banjul,53446,Banjul,Gambia,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
585,PERRY,SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,1,773 Dallas Manor,Buenos Aires,12664,Quilmes,Argentina,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
586,KIRK,STCLAIR,KIRK.STCLAIR@sakilacustomer.org,1,1923 Stara Zagora Lane,Nantou,95179,Tsaotun,Taiwan,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
587,SERGIO,STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,1,1402 Zanzibar Boulevard,Guanajuato,71102,Celaya,Mexico,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
588,MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,1,1464 Kursk Parkway,Shandong,17381,Weifang,China,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
589,TRACY,HERRMANN,TRACY.HERRMANN@sakilacustomer.org,1,1074 Sanaa Parkway,Loja,22474,Loja,Ecuador,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
590,SETH,HANNON,SETH.HANNON@sakilacustomer.org,1,1759 Niznekamsk Avenue,al-Manama,39414,al-Manama,Bahrain,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
591,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,1,32 Liaocheng Way,Minas Gerais,1944,Juiz de Fora,Brazil,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
592,TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,0,42 Fontana Avenue,Fejr,14684,Székesfehérvár,Hungary,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
593,RENE,MCALISTER,RENE.MCALISTER@sakilacustomer.org,1,1895 Zhezqazghan Drive,California,36693,Garden Grove,United States,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
594,EDUARDO,HIATT,EDUARDO.HIATT@sakilacustomer.org,1,1837 Kaduna Parkway,Inner Mongolia,82580,Jining,China,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
595,TERRENCE,GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,1,844 Bucuresti Place,Liaoning,36603,Jinzhou,China,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
596,ENRIQUE,FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,1,1101 Bucuresti Boulevard,West Greece,97661,Patras,Greece,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
597,FREDDIE,DUGGAN,FREDDIE.DUGGAN@sakilacustomer.org,1,1103 Quilmes Boulevard,Piura,52137,Sullana,Peru,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
598,WADE,DELVALLE,WADE.DELVALLE@sakilacustomer.org,1,1331 Usak Boulevard,Vaud,61960,Lausanne,Switzerland,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
599,AUSTIN,CINTRON,AUSTIN.CINTRON@sakilacustomer.org,1,1325 Fukuyama Street,Heilongjiang,27107,Tieli,China,2006-02-14T22:04:37.000Z,2006-02-15T04:57:20.000Z
